date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:25	25458/25458	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22wzsdm-1553719534-25458-2977958793%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-LightItalic-webfont.eot	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-LightItalic-webfont.eot	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:26	92864/92864	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22wzsdm-1553719534-92864-3181054963%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-LightItalic-webfont.woff	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-LightItalic-webfont.woff	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:27	56008/56008	---M--	200	added ('OK')	application/x-font-ttf	etag:%22wzsdm-1553719534-56008-2980645775%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-LightItalic-webfont.ttf	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-LightItalic-webfont.ttf	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:28	79362/79362	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22wzsdm-1553719534-79362-2980776849%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-LightItalic-webfont.svg	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-LightItalic-webfont.svg	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:29	21320/21320	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22wzsdm-1553719534-21320-2259618317%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Regular-webfont.eot	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Regular-webfont.eot	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:31	21320/21320	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22wzsdm-1553719534-21320-2259618317%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Regular-webfont.eot?	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Regular-webfontd41d.eot	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:32	85876/85876	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22wzsdm-1553719534-85876-2437810807%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Regular-webfont.woff	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Regular-webfont.woff	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:33	45376/45376	---M--	200	added ('OK')	application/x-font-ttf	etag:%22wzsdm-1553719534-45376-2262305299%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Regular-webfont.ttf	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Regular-webfont.ttf	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:34	73186/73186	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22wzsdm-1553719534-73186-2262436373%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Regular-webfont.svg	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Regular-webfont.svg	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:35	25062/25062	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22wzsdm-1553719534-25062-3412855907%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-RegularItalic-webfont.eot	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-RegularItalic-webfont.eot	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:36	25062/25062	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22wzsdm-1553719534-25062-3412855907%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-RegularItalic-webfont.eot?	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-RegularItalic-webfontd41d.eot	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:37	91728/91728	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22wzsdm-1553719534-91728-3630238925%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-RegularItalic-webfont.woff	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-RegularItalic-webfont.woff	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:38	54124/54124	---M--	200	added ('OK')	application/x-font-ttf	etag:%22wzsdm-1553719534-54124-3415542889%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-RegularItalic-webfont.ttf	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-RegularItalic-webfont.ttf	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
